0.510585s;I2C, W, Data, 0x2d, Ack,,,
0.510806s;I2C, Repeat start,,,,,,
0.510818s;I2C, R, Address, 0xd5, Ack,,,
0.510988s;I2C, R, Data, 0x41, Nack,,,
0.511142s;I2C, Stop,,,,,,
0.511166s;I2C, Start,,,,,,
0.511179s;I2C, W, Address, 0xd4, Ack,,,
0.511338s;I2C, W, Data, 0x1e, Ack,,,
0.511541s;I2C, Repeat start,,,,,,
0.511554s;I2C, R, Address, 0xd5, Ack,,,
0.513219s;I2C, R, Data, 0x06, Nack,,,
0.513374s;I2C, Stop,,,,,,
0.513399s;I2C, Start,,,,,,
0.513411s;I2C, W, Address, 0xd4, Ack,,,
0.513569s;I2C, W, Data, 0x22, Ack,,,
0.513817s;I2C, Repeat start,,,,,,
0.513829s;I2C, R, Address, 0xd5, Ack,,,
0.513995s;I2C, R, Data, 0x43, Nack,,,
0.514148s;I2C, Stop,,,,,,
0.514171s;I2C, Start,,,,,,
0.514183s;I2C, W, Address, 0xd4, Ack,,,
0.514343s;I2C, W, Data, 0x23, Ack,,,
0.514550s;I2C, Repeat start,,,,,,
0.514560s;I2C, R, Address, 0xd5, Ack,,,
0.514724s;I2C, R, Data, 0x01, Nack,,,
0.514879s;I2C, Stop,,,,,,
0.514902s;I2C, Start,,,,,,
0.514914s;I2C, W, Address, 0xd4, Ack,,,
0.515080s;I2C, W, Data, 0x24, Ack,,,
0.515283s;I2C, Repeat start,,,,,,
0.515295s;I2C, R, Address, 0xd5, Ack,,,
0.515459s;I2C, R, Data, 0x42, Nack,,,
0.515615s;I2C, Stop,,,,,,
0.515699s;I2C, Start,,,,,,
0.515711s;I2C, W, Address, 0xd4, Ack,,,
0.515871s;I2C, W, Data, 0x25, Ack,,,
0.516073s;I2C, Repeat start,,,,,,
0.516086s;I2C, R, Address, 0xd5, Ack,,,
0.516250s;I2C, R, Data, 0x00, Nack,,,
0.516405s;I2C, Stop,,,,,,
0.516428s;I2C, Start,,,,,,
0.516440s;I2C, W, Address, 0xd4, Ack,,,
0.516600s;I2C, W, Data, 0x26, Ack,,,
0.516811s;I2C, Repeat start,,,,,,
0.516823s;I2C, R, Address, 0xd5, Ack,,,
0.516993s;I2C, R, Data, 0x2c, Nack,,,
0.517149s;I2C, Stop,,,,,,
0.517171s;I2C, Start,,,,,,
0.517183s;I2C, W, Address, 0xd4, Ack,,,
0.517343s;I2C, W, Data, 0x27, Ack,,,
0.517546s;I2C, Repeat start,,,,,,
0.517558s;I2C, R, Address, 0xd5, Ack,,,
0.517732s;I2C, R, Data, 0xff, Nack,,,
0.517884s;I2C, Stop,,,,,,
0.518054s;I2C, Start,,,,,,
0.518066s;I2C, W, Address, 0x3c, Ack,,,
0.518226s;I2C, W, Data, 0x68, Ack,,,
0.518429s;I2C, Repeat start,,,,,,
0.518441s;I2C, R, Address, 0x3d, Ack,,,
0.518605s;I2C, R, Data, 0x1a, Nack,,,
0.518760s;I2C, Stop,,,,,,
0.518783s;I2C, Start,,,,,,
0.518795s;I2C, W, Address, 0x3c, Ack,,,
0.518967s;I2C, W, Data, 0x69, Ack,,,
0.519172s;I2C, Repeat start,,,,,,
0.519184s;I2C, R, Address, 0x3d, Ack,,,
0.519348s;I2C, R, Data, 0x00, Nack,,,
0.519504s;I2C, Stop,,,,,,
0.519526s;I2C, Start,,,,,,
0.519539s;I2C, W, Address, 0x3c, Ack,,,
0.519721s;I2C, W, Data, 0x6a, Ack,,,
0.519928s;I2C, Repeat start,,,,,,
0.519940s;I2C, R, Address, 0x3d, Ack,,,
0.520108s;I2C, R, Data, 0x32, Nack,,,
0.520260s;I2C, Stop,,,,,,
0.520282s;I2C, Start,,,,,,
0.520294s;I2C, W, Address, 0x3c, Ack,,,
0.520454s;I2C, W, Data, 0x6b, Ack,,,
0.520661s;I2C, Repeat start,,,,,,
0.520673s;I2C, R, Address, 0x3d, Ack,,,
0.520837s;I2C, R, Data, 0x00, Nack,,,
0.520997s;I2C, Stop,,,,,,
0.521019s;I2C, Start,,,,,,
0.521034s;I2C, W, Address, 0x3c, Ack,,,
0.521191s;I2C, W, Data, 0x6c, Ack,,,
0.521398s;I2C, Repeat start,,,,,,
0.521411s;I2C, R, Address, 0x3d, Ack,,,
0.521576s;I2C, R, Data, 0x1d, Nack,,,
0.521734s;I2C, Stop,,,,,,
0.521757s;I2C, Start,,,,,,
0.521771s;I2C, W, Address, 0x3c, Ack,,,
0.521929s;I2C, W, Data, 0x6d, Ack,,,
0.522136s;I2C, Repeat start,,,,,,
0.522148s;I2C, R, Address, 0x3d, Ack,,,
0.522314s;I2C, R, Data, 0xfe, Nack,,,
0.522467s;I2C, Stop,,,,,,
0.541655s;I2C, Start,,,,,,
0.541667s;I2C, W, Address, 0xd4, Ack,,,
0.541827s;I2C, W, Data, 0x1e, Ack,,,
0.542034s;I2C, Repeat start,,,,,,
0.542046s;I2C, R, Address, 0xd5, Ack,,,
0.542210s;I2C, R, Data, 0x07, Nack,,,
0.542364s;I2C, Stop,,,,,,
0.542386s;I2C, Start,,,,,,
0.542398s;I2C, W, Address, 0xd4, Ack,,,
0.542558s;I2C, W, Data, 0x28, Ack,,,
0.542765s;I2C, Repeat start,,,,,,
0.542775s;I2C, R, Address, 0xd5, Ack,,,
0.542949s;I2C, R, Data, 0x8b, Nack,,,
0.543103s;I2C, Stop,,,,,,
0.543128s;I2C, Start,,,,,,
0.543140s;I2C, W, Address, 0xd4, Ack,,,
0.543298s;I2C, W, Data, 0x29, Ack,,,
0.543504s;I2C, Repeat start,,,,,,
0.543517s;I2C, R, Address, 0xd5, Ack,,,
0.543689s;I2C, R, Data, 0x01, Nack,,,
0.543844s;I2C, Stop,,,,,,
0.543867s;I2C, Start,,,,,,
0.543879s;I2C, W, Address, 0xd4, Ack,,,
0.544039s;I2C, W, Data, 0x2a, Ack,,,
0.544246s;I2C, Repeat start,,,,,,
0.544258s;I2C, R, Address, 0xd5, Ack,,,
0.544424s;I2C, R, Data, 0x7a, Nack,,,
0.544575s;I2C, Stop,,,,,,
0.544598s;I2C, Start,,,,,,
0.544610s;I2C, W, Address, 0xd4, Ack,,,
0.544770s;I2C, W, Data, 0x2b, Ack,,,
0.544983s;I2C, Repeat start,,,,,,
0.544995s;I2C, R, Address, 0xd5, Ack,,,
0.545159s;I2C, R, Data, 0x00, Nack,,,
0.545313s;I2C, Stop,,,,,,
0.545335s;I2C, Start,,,,,,
0.545348s;I2C, W, Address, 0xd4, Ack,,,
0.545507s;I2C, W, Data, 0x2c, Ack,,,
0.545718s;I2C, Repeat start,,,,,,
0.545731s;I2C, R, Address, 0xd5, Ack,,,
0.545894s;I2C, R, Data, 0x5c, Nack,,,
0.546048s;I2C, Stop,,,,,,
0.546071s;I2C, Start,,,,,,
0.546083s;I2C, W, Address, 0xd4, Ack,,,
0.546243s;I2C, W, Data, 0x2d, Ack,,,
0.546447s;I2C, Repeat start,,,,,,
0.546460s;I2C, R, Address, 0xd5, Ack,,,
0.546626s;I2C, R, Data, 0x41, Nack,,,
0.546783s;I2C, Stop,,,,,,
0.546808s;I2C, Start,,,,,,
0.546820s;I2C, W, Address, 0xd4, Ack,,,
0.546986s;I2C, W, Data, 0x1e, Ack,,,
0.547193s;I2C, Repeat start,,,,,,
0.547205s;I2C, R, Address, 0xd5, Ack,,,
0.547369s;I2C, R, Data, 0x06, Nack,,,
0.547525s;I2C, Stop,,,,,,
0.547553s;I2C, Start,,,,,,
0.547566s;I2C, W, Address, 0xd4, Ack,,,
0.547725s;I2C, W, Data, 0x22, Ack,,,
0.547932s;I2C, Repeat start,,,,,,
0.547944s;I2C, R, Address, 0xd5, Ack,,,
0.548112s;I2C, R, Data, 0x3f, Nack,,,
0.548264s;I2C, Stop,,,,,,
0.548286s;I2C, Start,,,,,,
0.548301s;I2C, W, Address, 0xd4, Ack,,,
0.548458s;I2C, W, Data, 0x23, Ack,,,
0.548665s;I2C, Repeat start,,,,,,
0.548678s;I2C, R, Address, 0xd5, Ack,,,
0.548848s;I2C, R, Data, 0x01, Nack,,,
0.549001s;I2C, Stop,,,,,,
0.549026s;I2C, Start,,,,,,
0.549038s;I2C, W, Address, 0xd4, Ack,,,
0.549196s;I2C, W, Data, 0x24, Ack,,,
0.549403s;I2C, Repeat start,,,,,,
0.549415s;I2C, R, Address, 0xd5, Ack,,,
0.549587s;I2C, R, Data, 0x41, Nack,,,
0.549747s;I2C, Stop,,,,,,
0.549769s;I2C, Start,,,,,,
0.549782s;I2C, W, Address, 0xd4, Ack,,,
0.549941s;I2C, W, Data, 0x25, Ack,,,
0.550148s;I2C, Repeat start,,,,,,
0.550160s;I2C, R, Address, 0xd5, Ack,,,
0.550322s;I2C, R, Data, 0x00, Nack,,,
0.550478s;I2C, Stop,,,,,,
0.550500s;I2C, Start,,,,,,
0.550513s;I2C, W, Address, 0xd4, Ack,,,
0.550672s;I2C, W, Data, 0x26, Ack,,,
0.550885s;I2C, Repeat start,,,,,,
0.550898s;I2C, R, Address, 0xd5, Ack,,,
0.551062s;I2C, R, Data, 0x2f, Nack,,,
0.551217s;I2C, Stop,,,,,,
0.551240s;I2C, Start,,,,,,
0.551252s;I2C, W, Address, 0xd4, Ack,,,
0.551412s;I2C, W, Data, 0x27, Ack,,,
0.551621s;I2C, Repeat start,,,,,,
0.551633s;I2C, R, Address, 0xd5, Ack,,,
0.551797s;I2C, R, Data, 0xff, Nack,,,
0.551952s;I2C, Stop,,,,,,
0.552120s;I2C, Start,,,,,,
0.552133s;I2C, W, Address, 0x3c, Ack,,,
0.552292s;I2C, W, Data, 0x68, Ack,,,
0.552499s;I2C, Repeat start,,,,,,
0.552511s;I2C, R, Address, 0x3d, Ack,,,
0.552679s;I2C, R, Data, 0x17, Nack,,,
0.552841s;I2C, Stop,,,,,,
0.552864s;I2C, Start,,,,,,
0.552878s;I2C, W, Address, 0x3c, Ack,,,
0.553036s;I2C, W, Data, 0x69, Ack,,,
0.553243s;I2C, Repeat start,,,,,,
0.553255s;I2C, R, Address, 0x3d, Ack,,,
0.553421s;I2C, R, Data, 0x00, Nack,,,
0.553581s;I2C, Stop,,,,,,
0.553603s;I2C, Start,,,,,,
0.553615s;I2C, W, Address, 0x3c, Ack,,,
0.553775s;I2C, W, Data, 0x6a, Ack,,,
0.553978s;I2C, Repeat start,,,,,,
0.553990s;I2C, R, Address, 0x3d, Ack,,,
0.554156s;I2C, R, Data, 0x32, Nack,,,
0.554308s;I2C, Stop,,,,,,
0.554330s;I2C, Start,,,,,,
0.554342s;I2C, W, Address, 0x3c, Ack,,,
0.554502s;I2C, W, Data, 0x6b, Ack,,,
0.554709s;I2C, Repeat start,,,,,,
0.554721s;I2C, R, Address, 0x3d, Ack,,,
0.554891s;I2C, R, Data, 0x00, Nack,,,
0.555047s;I2C, Stop,,,,,,
0.555069s;I2C, Start,,,,,,
0.555082s;I2C, W, Address, 0x3c, Ack,,,
0.555241s;I2C, W, Data, 0x6c, Ack,,,
0.555448s;I2C, Repeat start,,,,,,
0.555459s;I2C, R, Address, 0x3d, Ack,,,
0.555633s;I2C, R, Data, 0x1d, Nack,,,
0.555788s;I2C, Stop,,,,,,
0.555811s;I2C, Start,,,,,,
0.555823s;I2C, W, Address, 0x3c, Ack,,,
0.555983s;I2C, W, Data, 0x6d, Ack,,,
0.556188s;I2C, Repeat start,,,,,,
0.556200s;I2C, R, Address, 0x3d, Ack,,,
0.556366s;I2C, R, Data, 0xfe, Nack,,,
0.556519s;I2C, Stop,,,,,,
0.577524s;I2C, Start,,,,,,
0.577536s;I2C, W, Address, 0xd4, Ack,,,
0.577696s;I2C, W, Data, 0x1e, Ack,,,
0.577901s;I2C, Repeat start,,,,,,
0.577913s;I2C, R, Address, 0xd5, Ack,,,
0.578077s;I2C, R, Data, 0x07, Nack,,,
0.578232s;I2C, Stop,,,,,,
0.578255s;I2C, Start,,,,,,
0.578267s;I2C, W, Address, 0xd4, Ack,,,
0.578427s;I2C, W, Data, 0x28, Ack,,,
0.578634s;I2C, Repeat start,,,,,,
0.578646s;I2C, R, Address, 0xd5, Ack,,,
0.578818s;I2C, R, Data, 0x88, Nack,,,
0.578972s;I2C, Stop,,,,,,
0.578994s;I2C, Start,,,,,,
0.579006s;I2C, W, Address, 0xd4, Ack,,,
0.579166s;I2C, W, Data, 0x29, Ack,,,
0.579373s;I2C, Repeat start,,,,,,
0.579385s;I2C, R, Address, 0xd5, Ack,,,
0.579619s;I2C, R, Data, 0x01, Nack,,,
0.579772s;I2C, Stop,,,,,,
0.579795s;I2C, Start,,,,,,
0.579807s;I2C, W, Address, 0xd4, Ack,,,
0.579967s;I2C, W, Data, 0x2a, Ack,,,
0.580174s;I2C, Repeat start,,,,,,
0.580186s;I2C, R, Address, 0xd5, Ack,,,
0.580348s;I2C, R, Data, 0x82, Nack,,,
0.580504s;I2C, Stop,,,,,,
0.580526s;I2C, Start,,,,,,
0.580538s;I2C, W, Address, 0xd4, Ack,,,
0.580696s;I2C, W, Data, 0x2b, Ack,,,
0.580909s;I2C, Repeat start,,,,,,
0.580921s;I2C, R, Address, 0xd5, Ack,,,
0.581087s;I2C, R, Data, 0x00, Nack,,,
0.581241s;I2C, Stop,,,,,,
0.581263s;I2C, Start,,,,,,
0.581276s;I2C, W, Address, 0xd4, Ack,,,
0.581435s;I2C, W, Data, 0x2c, Ack,,,
0.581644s;I2C, Repeat start,,,,,,
0.581657s;I2C, R, Address, 0xd5, Ack,,,
0.581820s;I2C, R, Data, 0x67, Nack,,,
0.581976s;I2C, Stop,,,,,,
0.581999s;I2C, Start,,,,,,
0.582011s;I2C, W, Address, 0xd4, Ack,,,
0.582171s;I2C, W, Data, 0x2d, Ack,,,
0.582377s;I2C, Repeat start,,,,,,
0.582390s;I2C, R, Address, 0xd5, Ack,,,
0.582558s;I2C, R, Data, 0x41, Nack,,,
0.582713s;I2C, Stop,,,,,,
0.582736s;I2C, Start,,,,,,
0.582748s;I2C, W, Address, 0xd4, Ack,,,
0.582914s;I2C, W, Data, 0x1e, Ack,,,
0.583121s;I2C, Repeat start,,,,,,
0.583133s;I2C, R, Address, 0xd5, Ack,,,
0.583301s;I2C, R, Data, 0x06, Nack,,,
0.583457s;I2C, Stop,,,,,,
0.583481s;I2C, Start,,,,,,
0.583494s;I2C, W, Address, 0xd4, Ack,,,
0.583653s;I2C, W, Data, 0x22, Ack,,,
0.583860s;I2C, Repeat start,,,,,,
0.583873s;I2C, R, Address, 0xd5, Ack,,,
0.584036s;I2C, R, Data, 0x40, Nack,,,
0.584192s;I2C, Stop,,,,,,
0.584215s;I2C, Start,,,,,,
0.584227s;I2C, W, Address, 0xd4, Ack,,,
0.584387s;I2C, W, Data, 0x23, Ack,,,
0.584593s;I2C, Repeat start,,,,,,
0.584606s;I2C, R, Address, 0xd5, Ack,,,
0.584776s;I2C, R, Data, 0x01, Nack,,,
0.584931s;I2C, Stop,,,,,,
0.584954s;I2C, Start,,,,,,
0.584966s;I2C, W, Address, 0xd4, Ack,,,
0.585126s;I2C, W, Data, 0x24, Ack,,,
0.585329s;I2C, Repeat start,,,,,,
0.585341s;I2C, R, Address, 0xd5, Ack,,,
0.585515s;I2C, R, Data, 0x36, Nack,,,
0.585669s;I2C, Stop,,,,,,
0.585691s;I2C, Start,,,,,,
0.585703s;I2C, W, Address, 0xd4, Ack,,,
0.585863s;I2C, W, Data, 0x25, Ack,,,
0.586070s;I2C, Repeat start,,,,,,
0.586082s;I2C, R, Address, 0xd5, Ack,,,
0.586244s;I2C, R, Data, 0x00, Nack,,,
0.586400s;I2C, Stop,,,,,,
0.586422s;I2C, Start,,,,,,
0.586435s;I2C, W, Address, 0xd4, Ack,,,
0.586594s;I2C, W, Data, 0x26, Ack,,,
0.586805s;I2C, Repeat start,,,,,,
0.586818s;I2C, R, Address, 0xd5, Ack,,,
0.586981s;I2C, R, Data, 0x28, Nack,,,
0.587137s;I2C, Stop,,,,,,
0.587160s;I2C, Start,,,,,,
0.587172s;I2C, W, Address, 0xd4, Ack,,,
0.587332s;I2C, W, Data, 0x27, Ack,,,
0.587540s;I2C, Repeat start,,,,,,
0.587553s;I2C, R, Address, 0xd5, Ack,,,
0.587717s;I2C, R, Data, 0xff, Nack,,,
0.587872s;I2C, Stop,,,,,,
0.588042s;I2C, Start,,,,,,
0.588055s;I2C, W, Address, 0x3c, Ack,,,
0.588214s;I2C, W, Data, 0x68, Ack,,,
0.588421s;I2C, Repeat start,,,,,,
0.588433s;I2C, R, Address, 0x3d, Ack,,,
0.588607s;I2C, R, Data, 0x19, Nack,,,
0.588767s;I2C, Stop,,,,,,
0.588790s;I2C, Start,,,,,,
0.588804s;I2C, W, Address, 0x3c, Ack,,,
0.588962s;I2C, W, Data, 0x69, Ack,,,
0.589169s;I2C, Repeat start,,,,,,
0.589181s;I2C, R, Address, 0x3d, Ack,,,
0.589343s;I2C, R, Data, 0x00, Nack,,,
0.590238s;I2C, Stop,,,,,,
0.590260s;I2C, Start,,,,,,
0.590273s;I2C, W, Address, 0x3c, Ack,,,
0.590432s;I2C, W, Data, 0x6a, Ack,,,
0.590639s;I2C, Repeat start,,,,,,
0.590651s;I2C, R, Address, 0x3d, Ack,,,
0.590823s;I2C, R, Data, 0x33, Nack,,,
0.590977s;I2C, Stop,,,,,,
0.591000s;I2C, Start,,,,,,
0.591012s;I2C, W, Address, 0x3c, Ack,,,
0.591172s;I2C, W, Data, 0x6b, Ack,,,
0.591376s;I2C, Repeat start,,,,,,
0.591389s;I2C, R, Address, 0x3d, Ack,,,
0.592298s;I2C, R, Data, 0x00, Nack,,,
0.592454s;I2C, Stop,,,,,,
0.592476s;I2C, Start,,,,,,
0.592488s;I2C, W, Address, 0x3c, Ack,,,
0.592648s;I2C, W, Data, 0x6c, Ack,,,
0.592861s;I2C, Repeat start,,,,,,
0.592871s;I2C, R, Address, 0x3d, Ack,,,
0.593035s;I2C, R, Data, 0x1c, Nack,,,
0.593191s;I2C, Stop,,,,,,
0.593213s;I2C, Start,,,,,,
0.593226s;I2C, W, Address, 0x3c, Ack,,,
0.594153s;I2C, W, Data, 0x6d, Ack,,,
0.594358s;I2C, Repeat start,,,,,,
0.594371s;I2C, R, Address, 0x3d, Ack,,,
0.594541s;I2C, R, Data, 0xfe, Nack,,,
0.594700s;I2C, Stop,,,,,,
0.615444s;I2C, Start,,,,,,
0.615457s;I2C, W, Address, 0xd4, Ack,,,
0.615621s;I2C, W, Data, 0x1e, Ack,,,
0.615827s;I2C, Repeat start,,,,,,
0.615840s;I2C, R, Address, 0xd5, Ack,,,
0.616004s;I2C, R, Data, 0x07, Nack,,,
0.616157s;I2C, Stop,,,,,,
0.616182s;I2C, Start,,,,,,
0.616194s;I2C, W, Address, 0xd4, Ack,,,
0.616352s;I2C, W, Data, 0x28, Ack,,,
0.616559s;I2C, Repeat start,,,,,,
0.616571s;I2C, R, Address, 0xd5, Ack,,,
0.616743s;I2C, R, Data, 0x83, Nack,,,
0.616897s;I2C, Stop,,,,,,
0.616919s;I2C, Start,,,,,,
0.616931s;I2C, W, Address, 0xd4, Ack,,,
0.617091s;I2C, W, Data, 0x29, Ack,,,
0.617298s;I2C, Repeat start,,,,,,
0.617310s;I2C, R, Address, 0xd5, Ack,,,
0.617480s;I2C, R, Data, 0x01, Nack,,,
0.617634s;I2C, Stop,,,,,,
0.617656s;I2C, Start,,,,,,
0.617669s;I2C, W, Address, 0xd4, Ack,,,
0.617828s;I2C, W, Data, 0x2a, Ack,,,
0.618035s;I2C, Repeat start,,,,,,
0.618045s;I2C, R, Address, 0xd5, Ack,,,
0.618209s;I2C, R, Data, 0x79, Nack,,,
0.618365s;I2C, Stop,,,,,,
0.618385s;I2C, Start,,,,,,
0.618400s;I2C, W, Address, 0xd4, Ack,,,
0.618564s;I2C, W, Data, 0x2b, Ack,,,
0.618777s;I2C, Repeat start,,,,,,
0.618789s;I2C, R, Address, 0xd5, Ack,,,
0.618953s;I2C, R, Data, 0x00, Nack,,,
0.619108s;I2C, Stop,,,,,,
0.619131s;I2C, Start,,,,,,
0.619143s;I2C, W, Address, 0xd4, Ack,,,
0.619303s;I2C, W, Data, 0x2c, Ack,,,
0.619678s;I2C, Repeat start,,,,,,
0.619690s;I2C, R, Address, 0xd5, Ack,,,
0.619854s;I2C, R, Data, 0x5a, Nack,,,
0.620009s;I2C, Stop,,,,,,
0.620032s;I2C, Start,,,,,,
0.620044s;I2C, W, Address, 0xd4, Ack,,,
0.620204s;I2C, W, Data, 0x2d, Ack,,,
0.620409s;I2C, Repeat start,,,,,,
0.620421s;I2C, R, Address, 0xd5, Ack,,,
0.620587s;I2C, R, Data, 0x41, Nack,,,
0.620749s;I2C, Stop,,,,,,
0.620771s;I2C, Start,,,,,,
0.620784s;I2C, W, Address, 0xd4, Ack,,,
0.620943s;I2C, W, Data, 0x1e, Ack,,,
0.621150s;I2C, Repeat start,,,,,,
0.621162s;I2C, R, Address, 0xd5, Ack,,,
0.621386s;I2C, R, Data, 0x06, Nack,,,
0.621545s;I2C, Stop,,,,,,
0.621568s;I2C, Start,,,,,,
0.621580s;I2C, W, Address, 0xd4, Ack,,,
0.621740s;I2C, W, Data, 0x22, Ack,,,
0.621947s;I2C, Repeat start,,,,,,
0.621957s;I2C, R, Address, 0xd5, Ack,,,
0.622121s;I2C, R, Data, 0x46, Nack,,,
0.622277s;I2C, Stop,,,,,,
0.622299s;I2C, Start,,,,,,
0.622311s;I2C, W, Address, 0xd4, Ack,,,
0.622469s;I2C, W, Data, 0x23, Ack,,,
0.622682s;I2C, Repeat start,,,,,,
0.622694s;I2C, R, Address, 0xd5, Ack,,,
0.622858s;I2C, R, Data, 0x01, Nack,,,
0.623014s;I2C, Stop,,,,,,
0.623036s;I2C, Start,,,,,,
0.623049s;I2C, W, Address, 0xd4, Ack,,,
0.623208s;I2C, W, Data, 0x24, Ack,,,
0.623417s;I2C, Repeat start,,,,,,
0.623430s;I2C, R, Address, 0xd5, Ack,,,
0.623593s;I2C, R, Data, 0x4a, Nack,,,
0.623749s;I2C, Stop,,,,,,
0.623772s;I2C, Start,,,,,,
0.623784s;I2C, W, Address, 0xd4, Ack,,,
0.623944s;I2C, W, Data, 0x25, Ack,,,
0.624148s;I2C, Repeat start,,,,,,
0.624161s;I2C, R, Address, 0xd5, Ack,,,
0.624325s;I2C, R, Data, 0x00, Nack,,,
0.624486s;I2C, Stop,,,,,,
0.624509s;I2C, Start,,,,,,
0.624521s;I2C, W, Address, 0xd4, Ack,,,
0.624689s;I2C, W, Data, 0x26, Ack,,,
0.624892s;I2C, Repeat start,,,,,,
0.624904s;I2C, R, Address, 0xd5, Ack,,,
0.625068s;I2C, R, Data, 0x2c, Nack,,,
0.625224s;I2C, Stop,,,,,,
0.625246s;I2C, Start,,,,,,
0.625258s;I2C, W, Address, 0xd4, Ack,,,
0.625422s;I2C, W, Data, 0x27, Ack,,,
0.625625s;I2C, Repeat start,,,,,,
0.625637s;I2C, R, Address, 0xd5, Ack,,,
0.625801s;I2C, R, Data, 0xff, Nack,,,
0.625957s;I2C, Stop,,,,,,
0.626127s;I2C, Start,,,,,,
0.626139s;I2C, W, Address, 0x3c, Ack,,,
0.626299s;I2C, W, Data, 0x68, Ack,,,
0.626502s;I2C, Repeat start,,,,,,
0.626514s;I2C, R, Address, 0x3d, Ack,,,
0.626684s;I2C, R, Data, 0x17, Nack,,,
0.626840s;I2C, Stop,,,,,,
0.626862s;I2C, Start,,,,,,
0.626874s;I2C, W, Address, 0x3c, Ack,,,
0.627034s;I2C, W, Data, 0x69, Ack,,,
0.627241s;I2C, Repeat start,,,,,,
0.627253s;I2C, R, Address, 0x3d, Ack,,,
0.627429s;I2C, R, Data, 0x00, Nack,,,
0.627583s;I2C, Stop,,,,,,
0.627608s;I2C, Start,,,,,,
0.627620s;I2C, W, Address, 0x3c, Ack,,,
0.627780s;I2C, W, Data, 0x6a, Ack,,,
0.627986s;I2C, Repeat start,,,,,,
0.627999s;I2C, R, Address, 0x3d, Ack,,,
0.628165s;I2C, R, Data, 0x36, Nack,,,
0.628318s;I2C, Stop,,,,,,
0.628341s;I2C, Start,,,,,,
0.628353s;I2C, W, Address, 0x3c, Ack,,,
0.628513s;I2C, W, Data, 0x6b, Ack,,,
0.628724s;I2C, Repeat start,,,,,,
0.628736s;I2C, R, Address, 0x3d, Ack,,,
0.628900s;I2C, R, Data, 0x00, Nack,,,
0.629055s;I2C, Stop,,,,,,
0.629078s;I2C, Start,,,,,,
0.629090s;I2C, W, Address, 0x3c, Ack,,,
0.629250s;I2C, W, Data, 0x6c, Ack,,,
0.629461s;I2C, Repeat start,,,,,,
0.629473s;I2C, R, Address, 0x3d, Ack,,,
0.629637s;I2C, R, Data, 0x20, Nack,,,
0.629793s;I2C, Stop,,,,,,
0.629815s;I2C, Start,,,,,,
0.629828s;I2C, W, Address, 0x3c, Ack,,,
0.629987s;I2C, W, Data, 0x6d, Ack,,,
0.630190s;I2C, Repeat start,,,,,,
0.630202s;I2C, R, Address, 0x3d, Ack,,,
0.630372s;I2C, R, Data, 0xfe, Nack,,,
0.630526s;I2C, Stop,,,,,,
0.651303s;I2C, Start,,,,,,
0.651315s;I2C, W, Address, 0xd4, Ack,,,
0.651479s;I2C, W, Data, 0x1e, Ack,,,
0.651686s;I2C, Repeat start,,,,,,
0.651698s;I2C, R, Address, 0xd5, Ack,,,
0.651864s;I2C, R, Data, 0x07, Nack,,,
0.652018s;I2C, Stop,,,,,,
0.652042s;I2C, Start,,,,,,
0.652055s;I2C, W, Address, 0xd4, Ack,,,
0.652214s;I2C, W, Data, 0x28, Ack,,,
0.652419s;I2C, Repeat start,,,,,,
0.652431s;I2C, R, Address, 0xd5, Ack,,,
0.652607s;I2C, R, Data, 0x8a, Nack,,,
0.652763s;I2C, Stop,,,,,,
0.652786s;I2C, Start,,,,,,
0.652798s;I2C, W, Address, 0xd4, Ack,,,
0.652958s;I2C, W, Data, 0x29, Ack,,,
0.653160s;I2C, Repeat start,,,,,,
0.653173s;I2C, R, Address, 0xd5, Ack,,,
0.653341s;I2C, R, Data, 0x01, Nack,,,
0.653496s;I2C, Stop,,,,,,
0.653519s;I2C, Start,,,,,,
0.653531s;I2C, W, Address, 0xd4, Ack,,,
0.653691s;I2C, W, Data, 0x2a, Ack,,,
0.653898s;I2C, Repeat start,,,,,,
0.653910s;I2C, R, Address, 0xd5, Ack,,,
0.654074s;I2C, R, Data, 0x7a, Nack,,,
0.654227s;I2C, Stop,,,,,,
0.654250s;I2C, Start,,,,,,
0.654262s;I2C, W, Address, 0xd4, Ack,,,
0.654428s;I2C, W, Data, 0x2b, Ack,,,
0.654639s;I2C, Repeat start,,,,,,
0.654651s;I2C, R, Address, 0xd5, Ack,,,
0.654815s;I2C, R, Data, 0x00, Nack,,,
0.654971s;I2C, Stop,,,,,,
0.654993s;I2C, Start,,,,,,
0.655006s;I2C, W, Address, 0xd4, Ack,,,
0.655165s;I2C, W, Data, 0x2c, Ack,,,
0.655372s;I2C, Repeat start,,,,,,
0.655385s;I2C, R, Address, 0xd5, Ack,,,
0.655548s;I2C, R, Data, 0x63, Nack,,,
0.655704s;I2C, Stop,,,,,,
0.655727s;I2C, Start,,,,,,
0.655739s;I2C, W, Address, 0xd4, Ack,,,
0.655899s;I2C, W, Data, 0x2d, Ack,,,
0.656101s;I2C, Repeat start,,,,,,
0.656114s;I2C, R, Address, 0xd5, Ack,,,
0.656280s;I2C, R, Data, 0x41, Nack,,,
0.656431s;I2C, Stop,,,,,,
0.656454s;I2C, Start,,,,,,
0.656466s;I2C, W, Address, 0xd4, Ack,,,
0.656632s;I2C, W, Data, 0x1e, Ack,,,
0.656839s;I2C, Repeat start,,,,,,
0.656851s;I2C, R, Address, 0xd5, Ack,,,
